id,geom,n,smiles,refcodes
OH0,OH,2,c1cc[n:1]c(-c2cccc[n:1]2)c1,BOXLOS;FUJROU;XUMPED;AFAYEL;BIKLIT;BOQDAN;CILPET;CILPIX;CUNBEU;CUTGIJ;CUTGIJ;CUTGOP;CUTGOP;EKOZOU;EKOZOU;EYIBAQ;EYIBAQ;FEYVOV;FEYVOV;FOFNET;FOZPIU;FOZPOA;GODHIQ;GODHIQ;HEYDAS;HEYDEW;HEYDIA;HEYDOG;IWUCAE;KADJIK;KADJIK;KADJIK;KADJIK;KEWCUN;KEWDAU;KEWDEY;LEPSEF;LEPSEF;LIJREB;MAXNUU;NEMCEN;NEMCEN;OCICUY;OCICUY;OCICUY;OCICUY;OCICUY01;OCICUY01;OCICUY01;OCICUY01;OCICUY02;OCICUY02;OCICUY02;OCICUY02;PUJMAK;QAXQOW;QUBDEY;RAHZOR;RAHZOR;RODSEJ;SUVWEL;SUVWEL;SUVWEL01;SUVWEL01;TIBRED;TIRQOA;TIRQOA;TOXPUT;VUCDIH;VUCFAB;WINDOM;WINDOM;WOWFIZ;YASCOK;YIWCEN;YIWCIR;YIWCOX;YUXYOF;NUCZAP;NUCZET;NUCZIX;DUCYOS;DUCYOS;DUGHOF;FOZNUG;FOZPAO;HOTPEO;KUKPEO;KUKPEO;QOVFAL;QOVFAL;ABOXUL;ABUWID;ACIDEW;ACIDOG;ADOCEB;ADOCEB;AFARAA;AFARAA;AFODIJ;AFODIJ;AFODOP;AFODOP;AFOFIK;AFOFIK;AHISOA;AHISOA;AJAZIU;AJAZIU;AJAZOA;AJAZOA;AKEXUL;AKEXUL;ALANOS;ALANOS;ALANUY;ALANUY;ARAVUM;ARAVUM;ARAWAT;ARAWAT;AROJEX;AROJEX;AROJIB;AROJIB;ATAKAJ;AYANIX;AZICAP;AZICAP;AZICET;AZICET;AZICIX;AZICIX;BABGAN;BAHLUT;BAHLUT;BAMVEQ;BAMVEQ;BAQTES;BAQTES;BAQYAU;BAQYAU;BAQYEY;BAQYEY;BAVROH;BAVROH;BAVRUN;BAVRUN;BECZUH;BECZUH;BILJEM;BILJEM;BILMEP;BILMEP;BILMIT;BILMIT;BIWXEL;BIWXEL;BOCQOA;BOHJEO;BOLRAX;BOLRAX;BOLREB;BOLREB;BOYQOV;BPYRUA10;BPYRUA10;BPYRUF;BPYRUF;BPYRUF;BPYRUF01;BPYRUF01;BPYRUF01;BPYRUF02;BPYRUF02;BPYRUF02;BPYRUF10;BPYRUF10;BPYRUF10;BPYRUG;BPYRUG;BPYRUG;BUCNUK;BUCNUK;BUCNUK;CADWUA;CEGBEV;CEGBUL;CEGBUL;CENQUH;CENQUH;CIDVUJ;CIDVUJ;CIHFUX;CIHFUX;CILWUS;CILWUS;CIMPAQ;CIMPAQ;CIMPEU;CIMPEU;CIYKIG;CIYKIG;COHWUT;COHXAA;COMVIJ;COMVIJ;COPPEE;COPPEE;COPPII;COPPII;COTBIX;COTBIX;DABBEN;DABBEN;DABBEN01;DABBEN01;DABBEN02;DABBEN02;DABBEN03;DABBEN03;DABYEN;DABYEN;DACBAN;DACBAN;DACBER;DACBER;DACRUX;DACRUX;DAGGUO;DAGGUO;DAGREI;DAGREI;DEFMIN;DEFMOT;DEFMUZ;DEFNAG;DEFYAR;DEFZET;DEFZET;DIGTEV;DIGTIZ;DIMVUS;DIMVUS;DIQZOU;DIQZOU;DITGUK;DITGUK;DONTUW;DONTUW;DONVAE;DORMAB;DORMAB;DORMEF;DORMEF;DUCYAD;DUCYAD;EBALEZ;EBALEZ;EBALID;EBALID;EBOJUB;EBOJUB;EFAHEZ;EFAHEZ;EGEPOV;EGEPOV;EHEYIA;EHEYIA;ENAQIU;ENAQIU;ENAQIU01;ENAQIU01;ENUMOQ;EQUCOJ;EQUPEM;EQUPEM;EROGAV;EROGAV;ETAYIH;ETAYIH;ETEWIL;ETEWIL;ETOXIU;ETOXIU;EWEZUC;EWEZUC;EWINAA;EWINAA;EWINAA;EWOTEQ;EWOTEQ;EWOTEQ;FEJNOA;FEJNOA;FEMGIO;FEMGIO;FEPXEE;FEPXII;FEPXOO;FEPXUU;FEQJOC;FEYSEI;FEZSEJ;FIKWEC;FIKWEC;FILLAQ;FILLAQ;FINKUJ;FINKUJ;FIVVUB;FIVVUB;FIYKOO;FIYKOO;FIYKUU;FIYKUU;FUTPER;FUTPER;FUXTAT;FUXTAT;FUXTEX;FUXTEX;GADWOA;GADWOA;GAZSAB;GAZSAB;GEBHEA;GEBHEA;GEBNUW;GEBNUW;GEFHEH;GEGJOU;GEGJOU;GERSAA;GERSAA;GIYLUW;GIYLUW;GIZHIG;GIZHIG;GIZHOM;GIZHOM;GODLUI;GODLUI;GODMAP;GODMAP;GOJBUD;GOJBUD;GOJBUD;GONRIK;GONRIK;GONROQ;GONROQ;GOQZIV;GOQZIV;GOWJEJ;GUDZUC;GUDZUC;GUFJAT;GUFJAT;GUFJAT;GUQQOZ;GUQQOZ;GUTMUD;GUTMUD;HAFWUJ;HAFWUJ;HAHWUJ;HAHWUJ;HAKPEO;HAKPEO;HAKPEO10;HAKPEO10;HAKPEO11;HAKPEO11;HANGIM;HANGIM;HAVTII;HAVTII;HAXHIZ;HAXHIZ;HAXHIZ;HAXWIP;HAXWIP;HECSAK;HECSIS;HEDDUQ;HEDDUQ;HEDMAG;HEDMAG;HEDMAG;HEGMIP;HEGMIP;HEGMIP;HEGMIP01;HEGMIP01;HEGMIP01;HEGMIP02;HEGMIP02;HEGMIP02;HEHPUF;HEHPUF;HELMET;HELMET;HERBOX;HERBOX;HETMID;HETMOJ;HEXBIW;HEXBIW;HIBKIP;HIBVEV;HIBVEV;HIBVIZ;HIBVIZ;HIFLEO;HIFLEO;HIFLIS;HIFLIS;HIGZAY;HIGZAY;HIGZAY;HIPDIV;HIPDIV;HIPDOB;HIPDOB;HIRDUH01;HIRDUH01;HIRDUH01;HIRFAP01;HIRFAP01;HIRFAP01;HOGTUT;HOGVAB;HOGVEF;HOGVIJ;HOGVOP;HOGVUV;HOGWAC;HORKAA;HORKAA;HOSFIG;HOSFOM;HUDDER;HUHHAT;HUHHAT;HUHHAT;HULJAA;HULJAA;HULJAA;HULJEE;HULJEE;HULJEE;HULJII;HULJII;HULJII;HULJOO;HULJOO;HULJOO;HULRUB;HULRUB;HUTPIV;HUTPIV;HUTPOB;HUWGEL;HUWGEL;HUWLUH;HUWLUH;HUWMAO;HUWMAO;IBADUN;IBAFIB;IBAFIB01;IBAFOH;IBAFUN;IBAGAU;IBAGIC;IBIBAY;IBIBIG;IBONEV;IBONIZ;ICIBUS;ICIBUS;IFANAH;IFANAH;IFANEL;IFANEL;IFANIP;IFANIP;IGOKOE;IGOKOE;IJEYUT;IJEYUT;IJEZAA;IJEZAA;IKOFEV;IKOFEV;IKOFIZ;IKOFIZ;IKOFOF;IKOFOF;IKUJUV;IKUJUV;ILUYOE;ILUYOE;ILUYUK;ILUYUK;ILUZAR;ILUZAR;IMESUQ;IMESUQ;IMEXII;IMEXII;IMUGII;IMUGII;INIYIN;INIYIN;INIYIN;INIYOT;INIYOT;IQEBUD;IQECIQ;IQECIQ;IREFAN;IREFAN;IROKUW;IROKUW;IROKUW;ISUKEN;ISUKEN;ISUKIR;ISUKIR;ISUKOX;ISUKOX;IXECAP;IXECAP;IXOQES;IYANEC;IYANEC;IYOKEM;IZATIN;IZATIN;JAKGIM;JAKGIM;JASXOQ;JASXOQ;JAVXIN;JAVXIN;JEJXAY;JEJXAY;JEMJUJ;JEMJUJ;JEMWAA;JIMJUK;JIWTOZ;JIWTOZ;JIWTOZ;JOJVIP;JOJVIP;JOQGOL;JUHWUE;JUHWUE;JUQHEI;JUQHEI;JUQHEI01;JUQHEI01;JUTXOL;JUTXOL;JUZLUN;JUZLUN;KABVAM;KABVAM;KABVEQ;KABVEQ;KAQDOX;KAQDOX;KAQDUD;KAQDUD;KASTON;KASTON;KAWRIL;KAYVAK;KAYVAK;KAZJUR;KEFBUU;KEFBUU;KEMQEB;KESCAO;KESCAO;KEWQOT;KEWQOT;KEWQOT;KEWQUZ;KEWQUZ;KEWQUZ;KEWQUZ;KEXHIF;KEXHIF;KEXSUD;KEXSUD;KIPXAI;KIPXAI;KIQRIO;KIQROU;KIQRUA;KIRQEH;KIRQEH;KODDOY;KODDOY;KOKHAW;KOKROU;KOKROU;KOLJOM;KUDZAM;KUDZAM;KUDZAM;KUGPEI;KUPPAN;LECFOP;LECFOP;LECXIA;LECXOG;LEGDUZ;LEGDUZ;LEJWOM;LEJWOM;LELFIS;LELFIS;LELFOY;LELFOY;LENDEO;LENDEO;LERMAY;LERMAY;LETPUY;LIPRAD;LIPRAD;LIQYAM;LIQYAM;LIRYIX;LIRYIX;LIRYOD;LIRYOD;LOBCEK;LOBCEK;LOBNAR;LOBNAR;LOGXIQ;LOGXIQ;LOGXIQ;LOJMUU;LOJMUU;LOMZIX;LOMZIX;LOPLIL;LOPLIL;LOTTUJ;LOTTUJ;LOYGEN;LOYGEN;LUHJOP;LUHJOP;LULBEZ;LULBEZ;LULBOJ;LULBOJ;LUQGEL;LUQGEL;LUQGEL;MABWUI;MAHVAS;MAHVAS;MAHYOK;MAHYOK;MARDIS;MARDIS;MAWVAH;MAWVAH;MAWVAH;MAWVAH01;MAWVAH01;MAWVAH01;MAXFAV;MAXFAV;MEBGAD;MEBGAD;MEFROF;MEFROF;MEHLAN;MEHLAN;MESWUC;MESWUC;METKOL;METKOL;MEVRUD;MEVRUD;MEXWUK;MEXWUK;MEXWUK;MIDWIG;MIDWIG;MINPAC;MINPAC;MINPEG;MINPEG;MIQGEA;MIRJAA;MIRJAA;MIWDED;MIWDED;MIWDIH;MIWDIH;MIWDON;MIWDON;MODHEV;MODHEV;MODHIZ;MODHIZ;MUHVAO;MUHVES;MUJMUA;MUJMUA;MUJNAH;MUJNAH;MURVIE;MURVIE;MUSNUK;MUSNUK;NABYAR;NAHGEI;NAHGEI;NAJPUJ;NAJYED;NAJYED;NAKNAP;NAPGAN;NAPGAN;NAPGIV;NAPGIV;NAWHUR;NAWHUR;NEFXUS;NEFXUS;NEFXUS01;NEFXUS01;NEFXUS02;NEFXUS02;NEFXUS03;NEFXUS03;NEGSOJ;NEGSOJ;NETNEG;NETNIK;NETNIK;NETNOQ;NETNOQ;NEZSAP;NEZSAP;NEZSET;NEZSET;NEZSIX;NEZSIX;NIGHOD;NILFAQ;NILFAQ;NINHEZ;NINSAE;NINSAE;NIWGOP;NODYAI;NOKLOO;NOPYID;NUDYOB;NUDYOB;NUDYUH;NUDYUH;NUDZAO;NUDZAO;NUDZES;NUDZES;NUFVOA;NUFVOA;NUWCAJ;NUWCAJ;NUWCEN;NUWCEN;NUYKEY;NUYKEY;NUYKIC;NUYKIC;NUYKOI;NUYKOI;OBECED;OBECED;OBUVEM;OCEVUO;OCEVUO;OCEWID;OCEWID;ODEDUX;ODEDUX;ODOPAY;ODOPAY;OHEGOX;OHEGOX;OHISII;OHISII;OHUFIG;OHUFIG;OJUDIG;OJUDIG;OJUDOM;OJUDOM;OKADEL;OKADEL;OKADIP;OKADIP;OKAGAK;OKAGAK;OKANET;OKANET;OKEKOG;OKEKOG;ONEWUA;ONEWUA;ONEXAH;ONEXAH;ONEXEL;ONEXEL;OPELOL;OPELOL;OQIHIG;OQIHIG;ORUJIV;ORUJIV;ORUJOB;ORUJOB;ORUJUH;ORUJUH;OSOVAV;OSOVAV;OWALUU;OWALUU;OWAMAB;OWAMAB;OWAMOP;OWAMOP;OYIDEG;PADCIG;PADCIG;PAMTUV;PAQVEL;PAQVEL;PAQVEL;PASGEW;PASGEW;PAXSUF;PAXSUF;PECVEZ;PECVUP;PEGRIC;PEGRIC;PEKSAA;PEKSAA;PIGRON;PIPWIW;PIPWIW;PIPWOC;PIPWOC;PIPWUI;PIPWUI;POFGUM;POMQAM;POMQAM;PONNUD;POPLIP10;POPLIP10;POVSIF;POVSIF;PQURUP10;PQURUP10;PUGGEF;PUGGEF;PUHCIG;PUHCIG;PUHCUS;PUHCUS;PUHCUS01;PUHCUS01;PUHGEG;PUHGEG;PUKLOY;PUKLOY;PUMCAD;PUMCAD;PUWTUW;PUWVAE;QAFXON;QAFXON;QAFXUT;QAFXUT;QAFYAA;QAFYAA;QAFYEE;QAFYEE;QAGRIA;QAGRIA;QAJRIF;QAJRIF;QAJROL;QAJROL;QALKAS;QALKAS;QEGFOX;QEGFOX;QEGFUD;QEGFUD;QEGGAK;QEGGAK;QEHFOY;QEHFOY;QEHFUE;QEHFUE;QEMFAS;QEMFAS;QEZCUT;QEZCUT;QICGUF;QICGUF;QICHAM;QICHAM;QICHEQ;QICHEQ;QICHOA;QICHOA;QIGWEI;QIGWEI;QIHNOM;QIHNOM;QIJQIJ;QIJQIJ;QIKDAS;QIKDAS;QIKDEW;QIKDEW;QILGUN;QISBEZ;QISBEZ;QISBID;QISBID;QISBOJ;QISBOJ;QODQUW;QODQUW;QOZDIU;QOZDIU;QOZDOA;QOZDOA;QOZKUL;QOZKUL;QUBLAC;QUBLAC;QUBRIO;QUBRIO;QUBROU;QUBROU;QUBROU01;QUBROU01;QUGNAH;QUGNAH;QUGNAH;QUVPON;QUVPON;RALVIJ;REBNIV;REBNIV;REGFIU;RELHAS;RELHAS;REPQAE;REPQAE;REPQEI;REPQEI;RERGEC;RERGEC;RESFAW;RESFAW;REYJOV;REYJOV;RIXQAR;RIXQAR;ROLXIA;ROLXIA;ROSWIH;RUBREM;RUBREM;RUFNIQ;RUFNIQ;RUFNIQ;RUKMIT;RUKMIT;RUVSIL;RUVSIL;RUVSIL;RUVSUX;RUVSUX;RUVSUX;SAFFOW;SAFFOW;SAXCIE;SAXCIE;SEGTAB;SEGTAB;SEJFOD;SETDEC;SETDEC;SETDIG;SETDIG;SIJRAF;SIJRAF;SIMXAQ;SIMXAQ;SIPWIX;SIPWIX;SIPWOD;SIPWOD;SIPXIZ;SIPXIZ;SIVYEE;SIVYEE;SIXFUB;SIXFUB;SIXGOW;SIXGOW;SOBFEW;SOBFEW;SOBFEW;SOBFOG;SOBFOG;SOBFOG;SOKTUI;SOKTUI;SUKCEG;SUKCEG;TAFDOV;TAFDUB;TAHNIA;TAHNIA;TAHNIA;TAHNOG;TAHNOG;TAHNOG;TAHNOG01;TAHNOG01;TAHNOG01;TALRII;TALROO;TAPCOD;TAPCOD;TASYIV;TASYIV;TASYIV;TASYIV;TAVTIT;TAVVER;TAWDEA;TAWDEA;TAWDOK;TAWQOA;TAWQOA;TAWYEY;TAWYEY;TEHXUA;TEHXUA;TETXEV;TEVWUP;TEVWUP;TEWHIO;TEWHIO;TEWHOU;TEWHOU;TEWHUA;TEWHUA;TEWTUL;TEWTUL;TEWVAT;TEWVAT;TEWVEX;TEWVEX;TEWVIB;TEWVIB;TEXCUV;TEXCUV;TEXCUV;TEXDAC;TEXDAC;TEXDAC;TIFXUB;TIFXUB;TILPOT;TILPOT;TIRTIY;TIRTIY;TIRTIY;TIRTIY;TISTEX;TIVVEC;TIVVEC;TIXFOV;TIXFOV;TIXFUB;TIXFUB;TONKIQ;TONKIQ;TOPTEA;TOPTEA;TOPTEA;TOVXIL;TOVXIL;TOVXOR;TOVXOR;TUWMOO;TUWMUU;TUWNAB;UCAMIW;UCAMIW;UCUSAN;UCUSAN;UCUSER;UCUSER;UCUSIV;UCUSOB;UCUSOB;UDUFUX;UFUYOL;UFUZIF;UFUZIF;UGAHEQ;UGAHEQ;UGOYEW;UGOYEW;UGOYIA;UGOYIA;UGOYOG;UGOYOG;UGOZEX;UGOZEX;UHOJOQ;UHOJOQ;UHOJUW;UHOJUW;ULOMEO;ULOMIS;ULOMOY;UPERAK;UPERAK;UPOMOC;UPOMOC;UQETAM;UQETAM;UQISEU;UWUNOQ;UWUNOQ;VAQKUT;VAQMOP;VAVFOO;VAVFOO;VAVFOO;VENBAT;VENBAT;VEPPEO;VEPPEO;VEPPOY;VEPPOY;VEXHUB;VEXHUB;VIFRAD;VIFRAD;VIHHOL;VIHHOL;VILXEV;VILXEV;VILXIZ;VILXIZ;VILXOF;VILXOF;VIQSUM;VIQSUM;VIQTOH;VIQTOH;VIRREU;VIRREU;VIRRIY;VIRRIY;VIVRID;VIVRID;VIVRUP;VIVRUP;VIWJEQ;VIWJEQ;VIWNAQ;VIWNAQ;VIWQAT;VIWQAT;VIXREA;VIXREA;VOCBAR;VOCBAR;VOCBEV;VOCBEV;VOHZEA;VUDGOS;VUGSEW;VUVYES;VUVYES;VUVYIW;WALKAW;WALKAW;WAPNUY;WAPNUY;WAPSUD;WARVUH;WARVUH;WASVIW;WEHLED;WEHLED;WEJTAH;WEJTAH;WEKDOG;WEKDOG;WEMFIE;WEMFOK;WEMFUQ;WEMGAX;WIFQIL;WIFQIL;WIFQIL01;WIFQIL01;WILFUV;WILFUV;WIMTUJ;WIMTUJ;WIMVAR;WIMVAR;WIMVEV;WIMVEV;WIWPEY;WIWPEY;WIWPIC;WIWPIC;WIWPUO;WIWPUO;WOFSOC;WOFSOC;WOGPOZ;WOLCEG;WOLCEG;WOYGUO01;WOYGUO01;WULXEI;WULXEI;WUWYES;WUWYES;XALHUP;XALJAX;XAPLIK;XAPLIK;XARXOE;XARXOE;XARYOG;XASZIB;XASZIB;XASZIB;XIBREG;XITLOD;XITLOD;XOBHON;XOBHON;XOBPOT;XOBPOT;XOFQEO;XOFQEO;XOPBUA;XOPCAH;XOXXUD;XOXXUD;XUMMUN;XUMMUN;XUQPOO;XUQPOO;XUSJIE;XUSJIE;XUSJOK;XUSJOK;XUTWOY;XUTWOY;YAGJAR;YAGJAR;YAGJAR10;YAGJAR10;YAKKOM;YAKKOM;YAKKUS;YAKKUS;YALVEM;YALVEM;YALVOW;YALVOW;YAVNOZ;YEBSUU;YEBSUU;YEBTAB;YEBTAB;YIFBAQ;YIFBAQ;YOFROA;YOFRUG;YOFSAN;YOQYUA;YOQYUA;YORMUO;YORMUO;YORVUZ;YORVUZ;YORWAG;YORWEK;YOZWUG;YOZWUG;YUCZAY;YUCZAY;YUMJOF;YUMJOF;YUMJOF;YUNNUS;YUNNUS;YUWJEG;YUWJEG;ZEKHUV;ZEKHUV;ZEZMAS;ZEZMAS;ZEZMAS;ZIGVUG;ZIJCUQ;ZIJCUQ;ZIPFUZ;ZIPFUZ;ZIPGEK;ZIPGIO;ZIPGIO;ZIPGOU;ZIRCOU;ZIRCOU;ZISVAB;ZISVAB;ZUHWUW;ZUHWUW;ZUHXAD;ZUHXAD;ZUQJUQ;ZUQJUQ;ZUQKAX;ZUQKAX;IHOTEH;IHOTEH;IHOTIL;IHOTIL;QUFGIK;DUHVEK;JUPJEM;RUPGAN;RUPGAN;RUPGAN;YUNFEV;YUNFOF;YUNFUL
OH1,OH,3,c1ccc(-c2nc(N[P:1](c3ccccc3)c3ccccc3)[n:1]c(N[P:1](c3ccccc3)c3ccccc3)n2)cc1,DUGMAW
OH2,OH,5,O=C(c1cccc[n:1]1)[N-:1]CC[N:1](Cc1cccc[n:1]1)Cc1cccc[n:1]1,FIZQEL01;FIZQEL02;FIZQEL03;CAZNIB;CAZNOH;CAZNUN;FIZQEL;FIZQIP;WIJXOE;OLUFOQ
OH3,OH,2,c1ccc(P(=NP(c2ccccc2)(c2ccccc2)=[O:1])(c2ccccc2)[O-:1])cc1,FUJROU
OH4,OH,4,Cc1c(OCC(F)(F)F)cc[n:1]c1C[N:1](C)CC[N:1](C)Cc1c(C)c(OCC(F)(F)F)cc[n:1]1,HOZXOM
OH5,OH,4,COc1c(C)c[n:1]c(C[N:1](Cc2c(C)c(OC)c(C)c[n:1]2)Cc2c(C)c(OC)c(C)c[n:1]2)c1C,HOZXUS
OH6,OH,4,COc1cc(Br)cc(C=[N:1]CC(C)(C)C[N:1]=Cc2cc(Br)cc(OC)c2[O-:1])c1[O-:1],JUCYAK
OH7,OH,3,c1cc(C[OH:1])[n:1]c(C[OH:1])c1,JUDBAO;VAVDOM
OH8,OH,2,c1cc2ccc3ccc[n:1]c3c2[n:1]c1,JUDBAO;ADEHIB;ADEHIB;AJOBOQ;AJOBOQ;ATEJIU;ATEJIU;BAZZEI;BAZZEI;BAZZEI;BAZZEI;CELSUJ;CELSUJ;CELSUJ;COYNAH;COYNAH;CUXFUW;CUXFUW;DAYVEE;DBTMPP10;DBTMPP11;DECFAV;DECFEZ;DIXSEI;ENIGUF;ENIGUF;EQOQOR;EQOQOR;EZAKEV;EZAKEV;FETGOB;FETGOB;FIRPIG;FIRPIG;FIRPIG01;FIRPIG01;FIRPIG02;FIRPIG02;FODGOV;FODGOV;GAHXUK;GAHYEV;GAHYEV;GAHYIZ;GAHYIZ;GAMFIK;GAMFIK;GOMBIU;HENTUS;HOLBAN;HOLBAN;HOLBAN;HOLBAN;HULXER;HULXER;IFUBUG;IFUBUG;IFUCAN;IFUCAN;IRONOS;IRONOS;JAVCAL;JIMRED;JIMRED;JUXJOD;JUXJOD;KADJEG;KADJEG;LEJHAL;LEJHAL;LIDRAS;LIDRAS;LOYBIK;LOYBIK;NALVUT;NALVUT;NAMKIW;NAMKIW;NEQVIP;NEQVIP;NEXJEH;NEXJEH;NIPGUO;NIPGUO;NIPGUO;NIPGUO;NIPHAV;NIPHAV;NUZLIE;NUZLIE;OBOTIK;OBOTIK;OFEFEK;OFEFEK;OFEFEK01;OFEFEK01;OFEFIO;OFEFIO;PAGVOL;PAGVOL;PAYQEN;PAYQEN;PHCMNP10;POGSEJ;POGSEJ;QAFPOE;SADKUD;SAJGUI;SAJGUI;SAZMEM;SAZMEM;SIFWEJ;SIFWEJ;SIFWEJ;SIFWEJ;TACHEL;TACHEL;TACHEL01;TACHEL01;TAVFII;TEFDUE;TOLMAK;TOLMAK;UDAMAO;UDAMAO;VEGJEX;VEGJEX01;VERVOE;VERVOE;WACBAF;WACBAF;WAMNUU;WAMNUU;WASSEP;WASSEP;WASSEP;WASSEP;WEJNIJ;WEJNIJ;WOPBUZ;WOPBUZ;WOWFEV;XAFBEM;XAZHEO;XICKOK;XICKOK;XOGWUL;XOGWUL01;XUXFUR;XUXFUR;YEBWEJ;YEBWEJ;YIWVUX;YIWVUX;YODDEC;YODDEC;DUGHOF;DUGHUL;HOTPOY;JUHZIY;JUHZOE;JUJBAU;JUJBUO;MOTXIF;MOTXIF;MOTXOL;MOTXOL;XUCJIR;YUBXEB;YUBXEB;YUBXEB;AFOMUG;AFOMUG;ATUNUA;ATUNUA;ATUNUA;AXUZEY;BAVGOW;BAVGOW;BIXWUA10;BIXWUA10;BOVJUT;BOVJUT;CASHOV;CASHOV;CASHOV;CIHMEO;CIHMEO;DEXFAO;DEXFAO;DOHGAJ;DOHGAJ;DOHGAJ;DOHGEN;DOHGEN;DOHGEN;DUDMAR;DUDMAR;DUDMAR;DUDMAR01;DUDMAR01;DUDMAR01;EDUROM;EDUROM;EDUROM;EPESID;EPESOJ;EQELUJ;EQELUJ;ETAYED;ETAYED;EWILOM;EWILOM;EXUGEK;EXUGEK;EXUGEK;EZEVEL;EZEVEL;EZUCUY;EZUCUY;FAJXIY;FAJXIY;FAJXIY;FAMZAV;FAMZAV;FAMZAV;FAMZAV01;FAMZAV01;FAMZAV01;FANDAA;FANDAA;FANDAA;FANPER;FANPIV;FANPIV;FANPOB;FAQMAM;FAQMIU;FAXJUK;FECTIR;FECTIR;FEHZUO;FEHZUO;FELKIQ;FELKIQ;FELKIQ;GEYZOB;GIRSUY;GIRSUY;GIRSUY;GUFWUB;GUFWUB;GUFWUB;GUTNAK;GUTNAK;GUXVOK;HAXDES;HAXDES;HETJEW;HETJEW;HETJOG;HETJUM;HETJUM;HOPJUU;HOPJUU;HUPPUD;IBAFIB;IBAFIB01;IBAFOH;IBAGEY;IFAXUI;IFAXUI;IFAYAP;IFAYAP;IFAYET;IFAYET;IFAYIX;IFAYIX;IKIQUQ;IKIQUQ;IKIQUQ;IKOFUL;IKOFUL;IKOGAS;IKOGAS;IKOGEW;IKOGEW;IKOGIA;IKOGIA;INIYOT;INOXEO;INOXEO;IPASEZ;IPASEZ;IPEQUP;IPEREA;IPERIE;IPEROK;IPERUQ;IPESAX;IPESEB;IPESIF;IREDOZ;IREDOZ;IREDUF;IREDUF;IRUXEY;IYANIG;IYANIG;JEFBII;JEMWAA;JEMWAA;JIKWAE;JIWTAL;JIWTAL;JIWTAL;JIWTEP;JIWTEP;JIWTEP;JIZFUU;JUCZUE;JUCZUE;JUCZUE;KEFCAB;KEFCAB;KEFCON;KEFCON;KIQRUA;KISRAG;KISREK;KOFWIM;KOFWIM;KOFWOS;KOFWOS;KUGPAE;KUGPIM;LACHEF;LACHEF;LAGHOT;LAGHOT;LAGHOT;LARJOE;LARJOE;LARJUK;LARJUK;LARKAR;LARKAR;LECFOP;LEFYED;LEFYED;LERLUR;LERLUR;LOGXOW;LOGXOW;LOGXOW;MABWIW;MAHSAS;MAHSAS;MECBEE;MECBEE;MEMCAL;MEMCAL;MUGREL;MUGREL;MUMMAI;MUMMAI;MUMMEM;MUMMEM;NAVCEV;NAVCEV;NAVCIZ;NAVCIZ;NAVCOF;NAVCOF;NINHID;NIWGUV;NOKLUU;NONLIM;NONLOS;OBULAY;OBULAY;OBULAY;OKEKUM;OKEKUM;PAXSEP;PAXSEP;PAXSIT;PAXSIT;PAXTAM;PAXTAM;PODLUQ;PODLUQ;PODLUQ;PONNEN;PONNOX;POTWOK;QEBHUA;QEBHUA;QOJROX;RAVJIH;RAVJIH;RAVJIH;SAGYIJ;SAGYOP;SAYNUE;SAYNUE;SAYNUE;SIVYII;SIVYII;SIWGEM;SIXGIQ;SIXGIQ;SOBFIA;SOBFIA;SOBFIA;SOBFUM;SOBFUM;SOBFUM;SUXBES;SUXBES;TATYIZ;TATYIZ;TIRTOE;TIRTOE;TIXFOV;UCUSAN;UCUSER;UCUSIV;UCUSIV;UGERIJ;UGERUV;UGOZEX;UKAHIY;UKAHIY;UMIRUF;UMIRUF;UQOCEJ;UQOCEJ;UZAGAE;UZAGAE;VAMFAQ;VAMFAQ;VOKJOW;VOKJOW;WIFQOR;WIFQOR;WIWPOI;WIWPOI;WOCJEE;WORHOC;WORHOC;XARSAK;XARSAK;XASLEL;XASLEL;XICWIS;XOBPUZ;XOBPUZ;XOTKEX;YADWUY;YADWUY;YADXAF;YADXAF;YADXEJ;YADXEJ;YADXIN;YADXIN;YADXOT;YADXOT;YADYAG;YADYAG;YAQNIQ;YAQNIQ;ZIDGIE;ZIDGIE;ZIFCAU;ZIFCAU;ZIFCAU;ZIFCEY;ZIFCEY;ZIFCEY;ZIFCIC;ZIFCIC;ZIFCIC;ZIPMOA;ZOLYEH;ZOLYEH;ZOLYIL;ZOLYIL;ZUZSIW;ZUZSIW;ZUZSIW;ZUZSIW01;ZUZSIW01;ZUZSIW01;QUFGEG;QUFGEG;QUFGIK;QUFGIK;QUFGOQ;QUFGOQ
OH9,OH,3,c1ccc2nc(C[N:1](Cc3ccc4ccccc4[n:1]3)Cc3ccc4ccccc4[n:1]3)ccc2c1,KUKQIT
OH10,OH,2,CC[P:1](CC)CC[P:1](CC)CC,LUCGAU;LUCGAU;DEQYON;DEQZII;MOLVAK;MOLVAK;RUXGAT;RUXGAT
OH11,OH,2,c1ccc([P:1](CC[P:1](c2ccccc2)c2ccccc2)c2ccccc2)cc1,LUCGEY;LUCGEY;LUCGUO;LUCGUO;BOMDEM;DEQYUT;SUXXUE;SUXXUE;VAGNUM;VAGNUM;VAGPAU;VAGPAU;WIWTUR;WIWVAZ;CAYNEY;EBIDEB;EBIDEB;FANPUH;GUDWAD;MAQNAU;MAQNAU;OVOLIV;UFORIQ;UFOROW;UFORUC;WUGCOQ;WUGCOQ;WUGCUW;WUGCUW
